estacao,nome,hora_manaus,nivel_cm,nivel_m,nivel_min_cm,nivel_max_cm,medicoes,ultima_medicao_manaus
14330000,Curicuriari,2026-09-09 12:00:00,987.0,9.870,987.0,988.0,4,2026-09-09 12:45:00
14420000,Serrinha,2026-09-09 12:00:00,703.0,7.030,703.0,703.0,4,2026-09-09 12:45:00
14480002,Barcelos,2026-09-09 12:00:00,470.0,4.700,470.0,470.0,4,2026-09-09 12:45:00
14110000,Cucuí,2026-09-09 13:00:00,1627.0,16.270,1627.0,1628.0,4,2026-09-09 13:45:00
14280001,Taracuá,2026-09-09 13:00:00,1292.0,12.920,1291.0,1292.0,4,2026-09-09 13:45:00
14330000,Curicuriari,2026-09-09 13:00:00,987.0,9.870,986.0,987.0,4,2026-09-09 13:45:00
14420000,Serrinha,2026-09-09 13:00:00,703.0,7.030,703.0,703.0,4,2026-09-09 13:45:00
14480002,Barcelos,2026-09-09 13:00:00,469.5,4.695,469.0,471.0,4,2026-09-09 13:45:00
14110000,Cucuí,2026-09-09 14:00:00,1627.0,16.270,1626.0,1627.0,4,2026-09-09 14:45:00
14280001,Taracuá,2026-09-09 14:00:00,1291.0,12.910,1291.0,1291.0,4,2026-09-09 14:45:00
14330000,Curicuriari,2026-09-09 14:00:00,986.0,9.860,986.0,986.0,4,2026-09-09 14:45:00
14420000,Serrinha,2026-09-09 14:00:00,702.0,7.020,702.0,702.0,4,2026-09-09 14:45:00
14480002,Barcelos,2026-09-09 14:00:00,470.0,4.700,469.0,470.0,4,2026-09-09 14:45:00
14110000,Cucuí,2026-09-09 15:00:00,1626.0,16.260,1626.0,1626.0,4,2026-09-09 15:45:00
14280001,Taracuá,2026-09-09 15:00:00,1291.0,12.910,1290.0,1291.0,4,2026-09-09 15:45:00
14330000,Curicuriari,2026-09-09 15:00:00,986.0,9.860,986.0,986.0,4,2026-09-09 15:45:00
14420000,Serrinha,2026-09-09 15:00:00,702.0,7.020,702.0,702.0,4,2026-09-09 15:45:00
14480002,Barcelos,2026-09-09 15:00:00,469.0,4.690,469.0,469.0,4,2026-09-09 15:45:00
14110000,Cucuí,2026-09-09 16:00:00,1625.0,16.250,1625.0,1626.0,4,2026-09-09 16:45:00
14280001,Taracuá,2026-09-09 16:00:00,1290.0,12.900,1290.0,1290.0,4,2026-09-09 16:45:00
14330000,Curicuriari,2026-09-09 16:00:00,985.0,9.850,985.0,985.0,4,2026-09-09 16:45:00
14420000,Serrinha,2026-09-09 16:00:00,702.0,7.020,701.0,702.0,4,2026-09-09 16:45:00
14480002,Barcelos,2026-09-09 16:00:00,469.0,4.690,469.0,469.0,4,2026-09-09 16:45:00
14110000,Cucuí,2026-09-09 17:00:00,1625.0,16.250,1624.0,1625.0,4,2026-09-09 17:45:00
14280001,Taracuá,2026-09-09 17:00:00,1290.0,12.900,1290.0,1290.0,4,2026-09-09 17:45:00
14330000,Curicuriari,2026-09-09 17:00:00,985.0,9.850,984.0,985.0,4,2026-09-09 17:45:00
14420000,Serrinha,2026-09-09 17:00:00,701.0,7.010,701.0,701.0,4,2026-09-09 17:45:00
14480002,Barcelos,2026-09-09 17:00:00,469.0,4.690,469.0,469.0,4,2026-09-09 17:45:00
14110000,Cucuí,2026-09-09 18:00:00,1624.0,16.240,1624.0,1624.0,4,2026-09-09 18:45:00
14280001,Taracuá,2026-09-09 18:00:00,1289.0,12.890,1289.0,1289.0,4,2026-09-09 18:45:00
14330000,Curicuriari,2026-09-09 18:00:00,984.0,9.840,984.0,984.0,4,2026-09-09 18:45:00
14420000,Serrinha,2026-09-09 18:00:00,701.0,7.010,701.0,701.0,4,2026-09-09 18:45:00
14480002,Barcelos,2026-09-09 18:00:00,469.0,4.690,469.0,469.0,4,2026-09-09 18:45:00
14110000,Cucuí,2026-09-09 19:00:00,1623.5,16.235,1623.0,1624.0,4,2026-09-09 19:45:00
14280001,Taracuá,2026-09-09 19:00:00,1289.0,12.890,1289.0,1289.0,4,2026-09-09 19:45:00
14330000,Curicuriari,2026-09-09 19:00:00,983.0,9.830,983.0,984.0,4,2026-09-09 19:45:00
14420000,Serrinha,2026-09-09 19:00:00,700.0,7.000,700.0,700.0,4,2026-09-09 19:45:00
14480002,Barcelos,2026-09-09 19:00:00,469.0,4.690,469.0,469.0,4,2026-09-09 19:45:00
14110000,Cucuí,2026-09-09 20:00:00,1622.5,16.225,1622.0,1623.0,4,2026-09-09 20:45:00
14280001,Taracuá,2026-09-09 20:00:00,1288.0,12.880,1288.0,1289.0,4,2026-09-09 20:45:00
14330000,Curicuriari,2026-09-09 20:00:00,983.0,9.830,982.0,983.0,4,2026-09-09 20:45:00
14420000,Serrinha,2026-09-09 20:00:00,700.0,7.000,700.0,700.0,4,2026-09-09 20:45:00
14480002,Barcelos,2026-09-09 20:00:00,469.0,4.690,468.0,469.0,4,2026-09-09 20:45:00
14110000,Cucuí,2026-09-09 21:00:00,1622.0,16.220,1622.0,1622.0,4,2026-09-09 21:45:00
14280001,Taracuá,2026-09-09 21:00:00,1288.0,12.880,1288.0,1288.0,4,2026-09-09 21:45:00
14330000,Curicuriari,2026-09-09 21:00:00,982.0,9.820,982.0,982.0,4,2026-09-09 21:45:00
14420000,Serrinha,2026-09-09 21:00:00,699.0,6.990,699.0,700.0,4,2026-09-09 21:45:00
14480002,Barcelos,2026-09-09 21:00:00,468.0,4.680,468.0,469.0,4,2026-09-09 21:45:00
14110000,Cucuí,2026-09-09 22:00:00,1621.0,16.210,1621.0,1622.0,4,2026-09-09 22:45:00
14280001,Taracuá,2026-09-09 22:00:00,1287.5,12.875,1287.0,1288.0,4,2026-09-09 22:45:00
14330000,Curicuriari,2026-09-09 22:00:00,981.0,9.810,981.0,982.0,4,2026-09-09 22:45:00
14420000,Serrinha,2026-09-09 22:00:00,699.0,6.990,699.0,699.0,4,2026-09-09 22:45:00
14480002,Barcelos,2026-09-09 22:00:00,468.0,4.680,468.0,468.0,4,2026-09-09 22:45:00
14110000,Cucuí,2026-09-09 23:00:00,1621.0,16.210,1620.0,1621.0,4,2026-09-09 23:45:00
14280001,Taracuá,2026-09-09 23:00:00,1287.0,12.870,1287.0,1287.0,4,2026-09-09 23:45:00
14330000,Curicuriari,2026-09-09 23:00:00,980.5,9.805,980.0,981.0,4,2026-09-09 23:45:00
14420000,Serrinha,2026-09-09 23:00:00,698.5,6.985,698.0,699.0,4,2026-09-09 23:45:00
14480002,Barcelos,2026-09-09 23:00:00,468.0,4.680,468.0,468.0,4,2026-09-09 23:45:00
14110000,Cucuí,2026-09-10 00:00:00,1620.0,16.200,1620.0,1620.0,4,2026-09-10 00:45:00
14280001,Taracuá,2026-09-10 00:00:00,1287.0,12.870,1286.0,1287.0,4,2026-09-10 00:45:00
14330000,Curicuriari,2026-09-10 00:00:00,980.0,9.800,980.0,980.0,4,2026-09-10 00:45:00
14420000,Serrinha,2026-09-10 00:00:00,698.0,6.980,698.0,698.0,4,2026-09-10 00:45:00
14480002,Barcelos,2026-09-10 00:00:00,468.0,4.680,468.0,468.0,4,2026-09-10 00:45:00
14110000,Cucuí,2026-09-10 01:00:00,1619.0,16.190,1619.0,1619.0,4,2026-09-10 01:45:00
14280001,Taracuá,2026-09-10 01:00:00,1286.0,12.860,1286.0,1287.0,4,2026-09-10 01:45:00
14330000,Curicuriari,2026-09-10 01:00:00,979.5,9.795,979.0,980.0,4,2026-09-10 01:45:00
14420000,Serrinha,2026-09-10 01:00:00,698.0,6.980,697.0,698.0,4,2026-09-10 01:45:00
14480002,Barcelos,2026-09-10 01:00:00,468.0,4.680,468.0,468.0,4,2026-09-10 01:45:00
14110000,Cucuí,2026-09-10 02:00:00,1618.0,16.180,1618.0,1619.0,4,2026-09-10 02:45:00
14280001,Taracuá,2026-09-10 02:00:00,1287.0,12.870,1287.0,1287.0,4,2026-09-10 02:45:00
14330000,Curicuriari,2026-09-10 02:00:00,979.0,9.790,979.0,979.0,4,2026-09-10 02:45:00
14420000,Serrinha,2026-09-10 02:00:00,697.0,6.970,697.0,698.0,4,2026-09-10 02:45:00
14480002,Barcelos,2026-09-10 02:00:00,467.0,4.670,467.0,467.0,4,2026-09-10 02:45:00
14110000,Cucuí,2026-09-10 03:00:00,1618.0,16.180,1618.0,1618.0,4,2026-09-10 03:45:00
14280001,Taracuá,2026-09-10 03:00:00,1287.0,12.870,1286.0,1287.0,4,2026-09-10 03:45:00
14330000,Curicuriari,2026-09-10 03:00:00,978.0,9.780,978.0,979.0,4,2026-09-10 03:45:00
14420000,Serrinha,2026-09-10 03:00:00,697.0,6.970,697.0,697.0,4,2026-09-10 03:45:00
14480002,Barcelos,2026-09-10 03:00:00,467.5,4.675,467.0,468.0,4,2026-09-10 03:45:00
14110000,Cucuí,2026-09-10 04:00:00,1617.0,16.170,1617.0,1617.0,4,2026-09-10 04:45:00
14280001,Taracuá,2026-09-10 04:00:00,1287.0,12.870,1286.0,1287.0,4,2026-09-10 04:45:00
14330000,Curicuriari,2026-09-10 04:00:00,978.0,9.780,977.0,978.0,4,2026-09-10 04:45:00
14420000,Serrinha,2026-09-10 04:00:00,696.0,6.960,696.0,696.0,4,2026-09-10 04:45:00
14480002,Barcelos,2026-09-10 04:00:00,468.0,4.680,467.0,468.0,4,2026-09-10 04:45:00
14110000,Cucuí,2026-09-10 05:00:00,1616.0,16.160,1616.0,1617.0,4,2026-09-10 05:45:00
14280001,Taracuá,2026-09-10 05:00:00,1287.0,12.870,1287.0,1287.0,4,2026-09-10 05:45:00
14330000,Curicuriari,2026-09-10 05:00:00,977.0,9.770,977.0,977.0,4,2026-09-10 05:45:00
14420000,Serrinha,2026-09-10 05:00:00,696.0,6.960,696.0,696.0,4,2026-09-10 05:45:00
14480002,Barcelos,2026-09-10 05:00:00,468.0,4.680,468.0,468.0,4,2026-09-10 05:45:00
14110000,Cucuí,2026-09-10 06:00:00,1616.0,16.160,1615.0,1616.0,4,2026-09-10 06:45:00
14280001,Taracuá,2026-09-10 06:00:00,1286.0,12.860,1286.0,1286.0,4,2026-09-10 06:45:00
14330000,Curicuriari,2026-09-10 06:00:00,977.0,9.770,976.0,977.0,4,2026-09-10 06:45:00
14420000,Serrinha,2026-09-10 06:00:00,695.0,6.950,695.0,696.0,4,2026-09-10 06:45:00
14480002,Barcelos,2026-09-10 06:00:00,468.0,4.680,468.0,468.0,4,2026-09-10 06:45:00
14110000,Cucuí,2026-09-10 07:00:00,1615.0,16.150,1615.0,1615.0,4,2026-09-10 07:45:00
14280001,Taracuá,2026-09-10 07:00:00,1286.0,12.860,1286.0,1286.0,4,2026-09-10 07:45:00
14330000,Curicuriari,2026-09-10 07:00:00,976.0,9.760,976.0,976.0,4,2026-09-10 07:45:00
14420000,Serrinha,2026-09-10 07:00:00,695.5,6.955,695.0,696.0,4,2026-09-10 07:45:00
14480002,Barcelos,2026-09-10 07:00:00,468.0,4.680,468.0,468.0,4,2026-09-10 07:45:00
14110000,Cucuí,2026-09-10 08:00:00,1614.5,16.145,1614.0,1615.0,4,2026-09-10 08:45:00
14280001,Taracuá,2026-09-10 08:00:00,1286.0,12.860,1285.0,1286.0,4,2026-09-10 08:45:00
14330000,Curicuriari,2026-09-10 08:00:00,976.0,9.760,975.0,976.0,4,2026-09-10 08:45:00
14420000,Serrinha,2026-09-10 08:00:00,695.0,6.950,695.0,695.0,4,2026-09-10 08:45:00
14480002,Barcelos,2026-09-10 08:00:00,467.5,4.675,467.0,468.0,4,2026-09-10 08:45:00
14110000,Cucuí,2026-09-10 09:00:00,1614.0,16.140,1614.0,1614.0,4,2026-09-10 09:45:00
14280001,Taracuá,2026-09-10 09:00:00,1285.0,12.850,1285.0,1285.0,4,2026-09-10 09:45:00
14330000,Curicuriari,2026-09-10 09:00:00,975.0,9.750,975.0,975.0,4,2026-09-10 09:45:00
14420000,Serrinha,2026-09-10 09:00:00,695.0,6.950,695.0,695.0,4,2026-09-10 09:45:00
14480002,Barcelos,2026-09-10 09:00:00,467.0,4.670,467.0,467.0,4,2026-09-10 09:45:00
14110000,Cucuí,2026-09-10 10:00:00,1613.0,16.130,1613.0,1613.0,4,2026-09-10 10:45:00
14280001,Taracuá,2026-09-10 10:00:00,1285.0,12.850,1285.0,1285.0,4,2026-09-10 10:45:00
14330000,Curicuriari,2026-09-10 10:00:00,974.0,9.740,974.0,974.0,4,2026-09-10 10:45:00
14420000,Serrinha,2026-09-10 10:00:00,694.0,6.940,694.0,695.0,4,2026-09-10 10:45:00
14480002,Barcelos,2026-09-10 10:00:00,467.0,4.670,467.0,467.0,4,2026-09-10 10:45:00
14110000,Cucuí,2026-09-10 11:00:00,1613.0,16.130,1612.0,1613.0,4,2026-09-10 11:45:00
14280001,Taracuá,2026-09-10 11:00:00,1285.0,12.850,1285.0,1285.0,4,2026-09-10 11:45:00
14330000,Curicuriari,2026-09-10 11:00:00,974.0,9.740,974.0,974.0,4,2026-09-10 11:45:00
14420000,Serrinha,2026-09-10 11:00:00,694.0,6.940,694.0,694.0,4,2026-09-10 11:45:00
14480002,Barcelos,2026-09-10 11:00:00,467.0,4.670,467.0,467.0,4,2026-09-10 11:45:00
14110000,Cucuí,2026-09-10 12:00:00,1612.0,16.120,1612.0,1612.0,4,2026-09-10 12:45:00
14280001,Taracuá,2026-09-10 12:00:00,1284.5,12.845,1284.0,1285.0,4,2026-09-10 12:45:00
14330000,Curicuriari,2026-09-10 12:00:00,974.0,9.740,974.0,974.0,4,2026-09-10 12:45:00
14420000,Serrinha,2026-09-10 12:00:00,693.0,6.930,693.0,693.0,4,2026-09-10 12:45:00
14480002,Barcelos,2026-09-10 12:00:00,466.0,4.660,466.0,467.0,4,2026-09-10 12:45:00
14110000,Cucuí,2026-09-10 13:00:00,1611.5,16.115,1611.0,1612.0,4,2026-09-10 13:45:00
14280001,Taracuá,2026-09-10 13:00:00,1284.0,12.840,1284.0,1284.0,4,2026-09-10 13:45:00
14330000,Curicuriari,2026-09-10 13:00:00,974.0,9.740,974.0,974.0,4,2026-09-10 13:45:00
14420000,Serrinha,2026-09-10 13:00:00,693.0,6.930,693.0,693.0,4,2026-09-10 13:45:00
14480002,Barcelos,2026-09-10 13:00:00,466.0,4.660,466.0,466.0,4,2026-09-10 13:45:00
14110000,Cucuí,2026-09-10 14:00:00,1612.0,16.120,1611.0,1612.0,4,2026-09-10 14:45:00
14280001,Taracuá,2026-09-10 14:00:00,1284.5,12.845,1284.0,1286.0,4,2026-09-10 14:45:00
14330000,Curicuriari,2026-09-10 14:00:00,974.0,9.740,974.0,974.0,4,2026-09-10 14:45:00
14420000,Serrinha,2026-09-10 14:00:00,692.0,6.920,692.0,692.0,4,2026-09-10 14:45:00
14480002,Barcelos,2026-09-10 14:00:00,466.0,4.660,466.0,466.0,4,2026-09-10 14:45:00
14110000,Cucuí,2026-09-10 15:00:00,1611.0,16.110,1611.0,1611.0,4,2026-09-10 15:45:00
14280001,Taracuá,2026-09-10 15:00:00,1285.0,12.850,1285.0,1285.0,4,2026-09-10 15:45:00
14330000,Curicuriari,2026-09-10 15:00:00,974.0,9.740,973.0,974.0,4,2026-09-10 15:45:00
14420000,Serrinha,2026-09-10 15:00:00,692.0,6.920,691.0,692.0,4,2026-09-10 15:45:00
14480002,Barcelos,2026-09-10 15:00:00,466.0,4.660,466.0,466.0,4,2026-09-10 15:45:00
14110000,Cucuí,2026-09-10 16:00:00,1610.0,16.100,1610.0,1610.0,4,2026-09-10 16:45:00
14280001,Taracuá,2026-09-10 16:00:00,1285.0,12.850,1285.0,1285.0,4,2026-09-10 16:45:00
14330000,Curicuriari,2026-09-10 16:00:00,973.0,9.730,973.0,973.0,4,2026-09-10 16:45:00
14420000,Serrinha,2026-09-10 16:00:00,692.0,6.920,691.0,692.0,4,2026-09-10 16:45:00
14480002,Barcelos,2026-09-10 16:00:00,466.0,4.660,466.0,466.0,4,2026-09-10 16:45:00
14110000,Cucuí,2026-09-10 17:00:00,1609.5,16.095,1609.0,1610.0,4,2026-09-10 17:45:00
14280001,Taracuá,2026-09-10 17:00:00,1285.0,12.850,1285.0,1285.0,4,2026-09-10 17:45:00
14330000,Curicuriari,2026-09-10 17:00:00,973.0,9.730,972.0,973.0,4,2026-09-10 17:45:00
14420000,Serrinha,2026-09-10 17:00:00,691.0,6.910,691.0,691.0,4,2026-09-10 17:45:00
14480002,Barcelos,2026-09-10 17:00:00,466.0,4.660,466.0,466.0,4,2026-09-10 17:45:00
14110000,Cucuí,2026-09-10 18:00:00,1609.0,16.090,1608.0,1609.0,4,2026-09-10 18:45:00
14280001,Taracuá,2026-09-10 18:00:00,1285.0,12.850,1285.0,1285.0,4,2026-09-10 18:45:00
14330000,Curicuriari,2026-09-10 18:00:00,972.0,9.720,972.0,972.0,4,2026-09-10 18:45:00
14420000,Serrinha,2026-09-10 18:00:00,691.0,6.910,690.0,691.0,4,2026-09-10 18:45:00
14480002,Barcelos,2026-09-10 18:00:00,466.0,4.660,466.0,466.0,4,2026-09-10 18:45:00
14110000,Cucuí,2026-09-10 19:00:00,1608.0,16.080,1608.0,1608.0,4,2026-09-10 19:45:00
14280001,Taracuá,2026-09-10 19:00:00,1284.0,12.840,1284.0,1285.0,4,2026-09-10 19:45:00
14330000,Curicuriari,2026-09-10 19:00:00,972.0,9.720,972.0,972.0,4,2026-09-10 19:45:00
14420000,Serrinha,2026-09-10 19:00:00,690.0,6.900,690.0,690.0,4,2026-09-10 19:45:00
14480002,Barcelos,2026-09-10 19:00:00,466.0,4.660,465.0,466.0,4,2026-09-10 19:45:00
14110000,Cucuí,2026-09-10 20:00:00,1607.5,16.075,1607.0,1608.0,4,2026-09-10 20:45:00
14280001,Taracuá,2026-09-10 20:00:00,1284.0,12.840,1284.0,1284.0,4,2026-09-10 20:45:00
14330000,Curicuriari,2026-09-10 20:00:00,971.0,9.710,971.0,971.0,4,2026-09-10 20:45:00
14420000,Serrinha,2026-09-10 20:00:00,690.0,6.900,690.0,690.0,4,2026-09-10 20:45:00
14480002,Barcelos,2026-09-10 20:00:00,465.0,4.650,465.0,465.0,4,2026-09-10 20:45:00
14110000,Cucuí,2026-09-10 21:00:00,1607.0,16.070,1607.0,1607.0,4,2026-09-10 21:45:00
14280001,Taracuá,2026-09-10 21:00:00,1284.0,12.840,1284.0,1284.0,4,2026-09-10 21:45:00
14330000,Curicuriari,2026-09-10 21:00:00,971.0,9.710,971.0,971.0,4,2026-09-10 21:45:00
14420000,Serrinha,2026-09-10 21:00:00,689.0,6.890,689.0,690.0,4,2026-09-10 21:45:00
14480002,Barcelos,2026-09-10 21:00:00,465.0,4.650,465.0,465.0,4,2026-09-10 21:45:00
14110000,Cucuí,2026-09-10 22:00:00,1606.0,16.060,1606.0,1606.0,4,2026-09-10 22:45:00
14280001,Taracuá,2026-09-10 22:00:00,1284.0,12.840,1284.0,1284.0,4,2026-09-10 22:45:00
14330000,Curicuriari,2026-09-10 22:00:00,970.0,9.700,970.0,970.0,4,2026-09-10 22:45:00
14420000,Serrinha,2026-09-10 22:00:00,689.0,6.890,689.0,689.0,4,2026-09-10 22:45:00
14480002,Barcelos,2026-09-10 22:00:00,465.0,4.650,465.0,465.0,1,2026-09-10 22:00:00
14110000,Cucuí,2026-09-10 23:00:00,1606.0,16.060,1605.0,1606.0,4,2026-09-10 23:45:00
14280001,Taracuá,2026-09-10 23:00:00,1284.0,12.840,1284.0,1284.0,4,2026-09-10 23:45:00
14330000,Curicuriari,2026-09-10 23:00:00,970.0,9.700,970.0,970.0,4,2026-09-10 23:45:00
14420000,Serrinha,2026-09-10 23:00:00,688.5,6.885,688.0,689.0,4,2026-09-10 23:45:00
14480002,Barcelos,2026-09-10 23:00:00,464.0,4.640,464.0,464.0,3,2026-09-10 23:45:00
14110000,Cucuí,2026-09-11 00:00:00,1605.0,16.050,1605.0,1605.0,4,2026-09-11 00:45:00
14280001,Taracuá,2026-09-11 00:00:00,1284.0,12.840,1284.0,1284.0,4,2026-09-11 00:45:00
14330000,Curicuriari,2026-09-11 00:00:00,969.0,9.690,969.0,969.0,4,2026-09-11 00:45:00
14420000,Serrinha,2026-09-11 00:00:00,688.0,6.880,688.0,688.0,4,2026-09-11 00:45:00
14480002,Barcelos,2026-09-11 00:00:00,464.0,4.640,464.0,464.0,4,2026-09-11 00:45:00
14110000,Cucuí,2026-09-11 01:00:00,1604.5,16.045,1604.0,1605.0,4,2026-09-11 01:45:00
14280001,Taracuá,2026-09-11 01:00:00,1284.0,12.840,1284.0,1284.0,4,2026-09-11 01:45:00
14330000,Curicuriari,2026-09-11 01:00:00,969.0,9.690,969.0,969.0,4,2026-09-11 01:45:00
14420000,Serrinha,2026-09-11 01:00:00,688.0,6.880,688.0,688.0,4,2026-09-11 01:45:00
14480002,Barcelos,2026-09-11 01:00:00,464.0,4.640,464.0,464.0,4,2026-09-11 01:45:00
14110000,Cucuí,2026-09-11 02:00:00,1604.0,16.040,1604.0,1604.0,4,2026-09-11 02:45:00
14280001,Taracuá,2026-09-11 02:00:00,1283.0,12.830,1283.0,1284.0,4,2026-09-11 02:45:00
14330000,Curicuriari,2026-09-11 02:00:00,968.0,9.680,968.0,969.0,4,2026-09-11 02:45:00
14420000,Serrinha,2026-09-11 02:00:00,687.0,6.870,687.0,687.0,4,2026-09-11 02:45:00
14480002,Barcelos,2026-09-11 02:00:00,464.0,4.640,464.0,464.0,4,2026-09-11 02:45:00
14110000,Cucuí,2026-09-11 03:00:00,1603.0,16.030,1603.0,1604.0,4,2026-09-11 03:45:00
14280001,Taracuá,2026-09-11 03:00:00,1283.0,12.830,1283.0,1284.0,4,2026-09-11 03:45:00
14330000,Curicuriari,2026-09-11 03:00:00,968.0,9.680,968.0,968.0,4,2026-09-11 03:45:00
14420000,Serrinha,2026-09-11 03:00:00,687.0,6.870,687.0,687.0,4,2026-09-11 03:45:00
14480002,Barcelos,2026-09-11 03:00:00,464.0,4.640,464.0,464.0,4,2026-09-11 03:45:00
14110000,Cucuí,2026-09-11 04:00:00,1603.0,16.030,1603.0,1603.0,4,2026-09-11 04:45:00
14280001,Taracuá,2026-09-11 04:00:00,1283.5,12.835,1283.0,1284.0,4,2026-09-11 04:45:00
14330000,Curicuriari,2026-09-11 04:00:00,967.5,9.675,967.0,968.0,4,2026-09-11 04:45:00
14420000,Serrinha,2026-09-11 04:00:00,686.0,6.860,686.0,687.0,4,2026-09-11 04:45:00
14480002,Barcelos,2026-09-11 04:00:00,464.0,4.640,463.0,464.0,4,2026-09-11 04:45:00
14110000,Cucuí,2026-09-11 05:00:00,1603.0,16.030,1603.0,1603.0,4,2026-09-11 05:45:00
14280001,Taracuá,2026-09-11 05:00:00,1283.0,12.830,1283.0,1284.0,4,2026-09-11 05:45:00
14330000,Curicuriari,2026-09-11 05:00:00,967.0,9.670,967.0,967.0,4,2026-09-11 05:45:00
14420000,Serrinha,2026-09-11 05:00:00,686.0,6.860,686.0,686.0,4,2026-09-11 05:45:00
14480002,Barcelos,2026-09-11 05:00:00,464.0,4.640,464.0,464.0,4,2026-09-11 05:45:00
14110000,Cucuí,2026-09-11 06:00:00,1602.0,16.020,1602.0,1602.0,4,2026-09-11 06:45:00
14280001,Taracuá,2026-09-11 06:00:00,1283.0,12.830,1283.0,1283.0,4,2026-09-11 06:45:00
14330000,Curicuriari,2026-09-11 06:00:00,967.0,9.670,967.0,967.0,4,2026-09-11 06:45:00
14420000,Serrinha,2026-09-11 06:00:00,686.0,6.860,685.0,686.0,4,2026-09-11 06:45:00
14480002,Barcelos,2026-09-11 06:00:00,464.0,4.640,464.0,464.0,4,2026-09-11 06:45:00
14110000,Cucuí,2026-09-11 07:00:00,1602.0,16.020,1602.0,1602.0,4,2026-09-11 07:45:00
14280001,Taracuá,2026-09-11 07:00:00,1283.0,12.830,1283.0,1283.0,4,2026-09-11 07:45:00
14330000,Curicuriari,2026-09-11 07:00:00,966.0,9.660,966.0,966.0,4,2026-09-11 07:45:00
14420000,Serrinha,2026-09-11 07:00:00,685.0,6.850,685.0,685.0,4,2026-09-11 07:45:00
14480002,Barcelos,2026-09-11 07:00:00,464.0,4.640,464.0,465.0,4,2026-09-11 07:45:00
14110000,Cucuí,2026-09-11 08:00:00,1601.0,16.010,1601.0,1601.0,4,2026-09-11 08:45:00
14280001,Taracuá,2026-09-11 08:00:00,1283.0,12.830,1283.0,1283.0,4,2026-09-11 08:45:00
14330000,Curicuriari,2026-09-11 08:00:00,966.0,9.660,966.0,966.0,4,2026-09-11 08:45:00
14420000,Serrinha,2026-09-11 08:00:00,685.0,6.850,685.0,685.0,4,2026-09-11 08:45:00
14480002,Barcelos,2026-09-11 08:00:00,464.0,4.640,464.0,464.0,4,2026-09-11 08:45:00
14110000,Cucuí,2026-09-11 09:00:00,1601.0,16.010,1601.0,1601.0,4,2026-09-11 09:45:00
14280001,Taracuá,2026-09-11 09:00:00,1283.0,12.830,1283.0,1283.0,4,2026-09-11 09:45:00
14330000,Curicuriari,2026-09-11 09:00:00,965.0,9.650,965.0,965.0,4,2026-09-11 09:45:00
14420000,Serrinha,2026-09-11 09:00:00,684.0,6.840,684.0,684.0,4,2026-09-11 09:45:00
14480002,Barcelos,2026-09-11 09:00:00,464.0,4.640,463.0,464.0,4,2026-09-11 09:45:00
14110000,Cucuí,2026-09-11 10:00:00,1600.5,16.005,1600.0,1601.0,4,2026-09-11 10:45:00
14280001,Taracuá,2026-09-11 10:00:00,1283.0,12.830,1283.0,1283.0,4,2026-09-11 10:45:00
14330000,Curicuriari,2026-09-11 10:00:00,965.0,9.650,964.0,965.0,4,2026-09-11 10:45:00
14420000,Serrinha,2026-09-11 10:00:00,684.0,6.840,684.0,684.0,4,2026-09-11 10:45:00
14480002,Barcelos,2026-09-11 10:00:00,463.0,4.630,463.0,463.0,4,2026-09-11 10:45:00
14110000,Cucuí,2026-09-11 11:00:00,1600.0,16.000,1600.0,1600.0,4,2026-09-11 11:45:00
14280001,Taracuá,2026-09-11 11:00:00,1283.0,12.830,1283.0,1283.0,4,2026-09-11 11:45:00
14330000,Curicuriari,2026-09-11 11:00:00,964.0,9.640,963.0,964.0,4,2026-09-11 11:45:00
14420000,Serrinha,2026-09-11 11:00:00,683.0,6.830,683.0,684.0,4,2026-09-11 11:45:00
14480002,Barcelos,2026-09-11 11:00:00,463.0,4.630,463.0,463.0,4,2026-09-11 11:45:00
14110000,Cucuí,2026-09-11 12:00:00,1600.0,16.000,1600.0,1600.0,4,2026-09-11 12:45:00
14280001,Taracuá,2026-09-11 12:00:00,1283.0,12.830,1283.0,1283.0,4,2026-09-11 12:45:00
14330000,Curicuriari,2026-09-11 12:00:00,963.0,9.630,963.0,963.0,4,2026-09-11 12:45:00
14420000,Serrinha,2026-09-11 12:00:00,683.0,6.830,683.0,683.0,4,2026-09-11 12:45:00
14480002,Barcelos,2026-09-11 12:00:00,463.0,4.630,463.0,463.0,4,2026-09-11 12:45:00
14110000,Cucuí,2026-09-11 13:00:00,1600.0,16.000,1599.0,1600.0,4,2026-09-11 13:45:00
14280001,Taracuá,2026-09-11 13:00:00,1283.0,12.830,1283.0,1283.0,4,2026-09-11 13:45:00
14330000,Curicuriari,2026-09-11 13:00:00,963.0,9.630,962.0,963.0,4,2026-09-11 13:45:00
14420000,Serrinha,2026-09-11 13:00:00,682.5,6.825,682.0,683.0,4,2026-09-11 13:45:00
14480002,Barcelos,2026-09-11 13:00:00,463.0,4.630,463.0,463.0,4,2026-09-11 13:45:00
14110000,Cucuí,2026-09-11 14:00:00,1599.0,15.990,1599.0,1599.0,4,2026-09-11 14:45:00
14280001,Taracuá,2026-09-11 14:00:00,1283.0,12.830,1283.0,1283.0,4,2026-09-11 14:45:00
14330000,Curicuriari,2026-09-11 14:00:00,962.0,9.620,962.0,962.0,4,2026-09-11 14:45:00
